"전력수요","원자력","유연탄","무연탄","바이오가스","부생가스","소수력","수력","양수","매립가스","중유","태양광","폐기물","풍력","LNG","LPG","연료전지","경유","해양에너지","바이오매스","IGCC","바이오중유","기타"
58511,17873.42078,19106.09779,137.128014,45.195242,69.50005,57.58535,93.965157,0,30.890768,52.62098,12.097392,119.296082,124.223577,16730.89926,0,549.840414,0,51.670584,397.451601,206.4496,94.262672,65.402716
56529,17915.90532,19182.28792,136.894257,44.593207,69.208641,54.176964,88.628056,0.08784,31.377904,35.584158,3.6308,121.635421,131.176328,15126.3317,0,551.723521,0,145.9584,402.853095,208.5104,93.903992,65.345557
55350,17947.59086,19181.74168,137.603871,43.999937,69.710799,52.652879,88.582404,0,31.50816,34.529322,2.179033,119.895983,140.799161,14893.6728,0,553.373811,0,181.855464,399.523238,207.2448,93.913736,65.329947
55024,17993.04201,19156.84241,137.74044,44.942834,70.393815,51.859427,87.644048,0,31.525912,34.142994,1.734732,120.068957,139.929244,14711.7224,0,554.05333,0,179.0712,396.716897,206.92728,93.93272,65.465392
55580,18019.56103,19204.50267,137.278938,45.194676,70.418398,52.539232,88.550059,0,31.50872,34.030848,1.14228,119.042073,148.310216,15160.5476,0,554.094544,0,135.870672,398.421105,209.19696,93.912392,65.551495
57160,18050.21441,19216.46366,136.650412,45.358965,70.124705,58.200682,91.531706,0,31.047368,36.222534,0.966677,116.651219,158.467944,16292.12141,0,551.615152,0,68.956776,396.449692,208.5496,93.884112,65.557446
60120,18082.05124,19296.32793,137.087858,44.904214,69.938345,61.609017,129.088579,0,30.989048,37.534584,0.430773,115.052429,149.596393,19017.91694,0,547.703035,0,4.33104,398.546943,206.528,93.8686,65.609492
63958,18092.66662,19341.46651,136.626551,44.150085,72.441177,64.021934,91.610259,0.168614,31.1466,43.974354,178.768796,112.313963,134.893553,21844.30181,0,545.233927,0,0,394.921345,206.13208,93.8882,65.484326
66823,18093.47603,19558.62634,136.753614,43.784368,103.174838,65.384558,421.157004,192.206466,31.530016,45.04017,1041.810438,108.930505,138.392208,23134.20686,0,544.126196,0,0,390.090922,208.4376,93.887304,65.338754
65338,18097.81499,19413.19482,136.850997,43.09612,154.881541,63.008316,334.552438,344.903183,31.455456,51.373314,2063.909049,115.974939,146.720491,20955.63541,0,541.926564,0,0,393.658833,207.564,89.809216,65.43477
63738,18106.83046,19370.63492,137.141982,43.742033,140.466792,60.724696,356.411988,462.386105,31.239072,47.552628,1947.367868,114.984593,149.780783,18524.07616,0,540.478008,0,0,393.100268,217.64176,66.673824,65.163713
61812,18105.55702,19339.15546,136.820929,43.151855,162.337091,59.729389,369.126324,178.544411,31.255536,44.15442,2197.831319,116.270508,160.899859,17128.63038,0,539.801327,0,0,395.575902,217.42112,66.803912,65.080248
58867,18087.42991,19252.22045,136.954588,43.023514,199.935385,56.033899,147.679111,0.050182,32.246216,43.495812,2245.310788,120.053607,110.24315,15713.68162,0,541.531034,0,19.080768,394.220249,219.6796,66.769528,65.040812
62407,18065.15892,19564.65931,137.344895,44.565867,209.688453,51.98666,357.693831,118.3977,22.24472,40.75065,2047.282783,120.398414,115.43314,17196.11028,0,543.058098,0,134.53272,397.30783,217.77224,66.740968,64.89536
64443,18062.32178,19515.97043,136.855071,44.093523,203.775541,52.197662,373.298732,309.91626,27.253976,41.551836,1876.365804,120.662073,115.913683,19055.51157,0,544.005212,0,185.29728,398.958909,218.02144,67.65612,64.781961
67048,18044.39114,19624.46311,137.276416,44.049942,122.21448,51.122225,362.252247,203.4036,33.33468,42.601098,1202.721608,115.751774,131.846503,21866.94395,0,543.715796,1.771616,199.336368,402.006589,219.31056,93.315712,65.075555
69599,18044.80683,19635.07425,137.180974,45.114704,95.009476,53.499499,377.034361,628.82467,34.708296,48.694218,461.620277,117.993445,128.690844,24749.36215,0,544.150619,9.85152,172.852344,402.732865,219.51328,104.014456,64.946038
69039,18043.82586,19534.70937,137.232575,45.127902,69.577453,57.646407,389.161725,543.478433,33.046568,65.27312,557.022363,120.099031,118.583443,24891.53418,0,545.2606,60.182304,107.330496,401.925178,218.42576,103.977552,64.889443
68823,18045.09174,19402.54645,136.668065,45.433384,69.799687,62.985668,304.071484,570.725564,32.274536,71.83759,734.944856,117.247444,172.26911,24878.07497,0,547.050851,70.149968,30.834384,399.010098,216.94008,104.085576,64.939681
67395,18043.13015,19383.46694,137.185823,43.565737,106.820002,66.78311,254.995888,647.53529,31.68273,71.857044,878.240467,121.003752,190.021547,23327.6585,0,547.475371,26.309808,0,401.573628,216.80176,104.1978,64.834749
66154,18072.1421,19433.04001,136.986402,45.109597,103.775324,69.002838,192.231502,701.481105,31.855522,71.82555,787.914517,119.168976,207.312432,21926.1576,0,547.675429,0,0,400.127014,217.1904,104.15664,65.069243
64428,18081.47113,19521.91809,136.691732,45.137933,142.073091,70.017702,94.833357,384.45876,31.864768,71.956222,482.01975,118.976487,220.650558,20616.80389,0,549.110944,0,0,397.887495,217.23408,101.773168,65.079832
62681,18094.78716,19497.80962,136.964675,43.40454,158.027088,68.684463,67.405243,520.05472,31.860896,73.553288,222.493468,118.246899,264.413849,19040.09958,0,551.656776,0,0,400.805753,214.78912,94.59576,65.067717
62505,18094.19502,19586.58571,137.039943,45.393628,81.462054,67.736707,53.711258,910.554722,31.525139,50.27601,62.534307,115.606299,266.033323,18648.24135,0,554.676122,0,0,402.425182,214.79024,94.176152,65.077859
58794,18096.39169,19495.87116,136.730723,45.88005,70.457432,62.496444,91.883837,6.843232,31.402488,45.00435,13.598895,119.239073,252.454398,16144.15472,0,555.106642,0,8.169,402.521022,216.42208,93.944984,65.310007
56678,18096.24369,19640.56317,137.274477,45.522307,71.098864,53.977574,94.850601,0,31.627605,41.136282,4.234883,115.799696,274.410053,14930.83008,0,555.407896,0,119.624736,400.522539,215.59608,93.93664,65.223221
55699,18094.87111,19665.78267,137.619002,45.440995,71.392217,52.142742,99.227626,0,31.711315,44.65395,2.194893,115.519083,285.863013,14208.46109,0,555.514347,0,181.92636,400.045978,214.34,93.915136,65.285669
55291,18094.28143,19647.82997,137.890394,45.216153,71.784927,50.63953,88.554319,0,31.74392,42.963786,1.740939,118.743863,288.239884,13777.05931,0,555.245485,0,209.2692,396.535282,215.45888,93.888424,65.389267
55717,18093.08098,19594.52443,136.996489,45.983393,71.421211,50.181168,85.203117,0,31.742605,38.829078,1.265711,119.46939,258.0641,14259.77103,0,555.340336,0,195.088488,395.028453,216.99944,93.87,65.084832
57493,18092.38459,19478.373,137.230441,44.730972,70.183074,52.658158,103.870482,0,31.754243,42.867156,1.150194,117.697146,217.43098,16175.96195,0,552.932507,0,133.23324,396.046421,217.8176,93.87756,65.204014
60572,18093.30573,19286.15026,137.289996,45.61102,70.618947,58.48725,93.632025,0,31.762674,46.681284,0.547265,112.655783,195.381114,19695.32775,0,551.104311,0,52.08168,397.651495,216.31288,93.893184,65.288885
64283,18093.66684,19223.07631,136.141383,45.858851,72.898329,62.712271,87.927147,0.1776,31.77039,48.01758,154.221308,111.487439,195.991533,23072.4362,0,550.436554,0,1.344504,396.8814,217.02912,93.913624,65.208517
67170,18094.24835,19109.55932,136.636638,45.957664,116.657195,64.497375,345.498035,526.010486,31.533752,50.210646,925.143163,109.944293,143.011948,23692.4317,0,548.915826,0,0,397.083302,216.77096,93.907464,65.334763
65581,18095.49974,18707.11399,137.091544,44.995986,188.175391,64.304439,365.067228,667.094018,30.774179,44.956524,1913.970169,116.484277,92.276163,21611.56128,0,547.269532,0,0,397.706047,216.92776,93.89828,65.275462
64195,18093.68397,18762.3948,136.663409,45.107214,138.970027,62.884857,327.475072,507.074865,30.904464,47.605344,1836.785035,115.477943,66.685598,19781.39369,0,546.75807,0,0,397.874486,217.3164,93.832368,65.013993
62193,18098.7855,18662.45213,135.828089,45.864477,192.295343,61.117905,352.191325,227.290277,30.876123,44.86992,2103.272038,116.364777,63.869243,18163.87586,0,547.046523,0,0,391.286484,217.34832,76.992608,64.970669
59538,18087.25713,18710.97981,136.137503,46.078051,111.942709,55.186251,134.399598,0.047359,31.002603,37.479138,2139.308833,118.219743,79.370703,17327.2435,0,548.129182,0,4.909968,390.463212,219.76192,69.13172,65.365535
63321,18060.04923,18798.42492,136.040508,45.454975,159.068516,49.930704,270.954675,0.187165,31.716011,40.420686,2023.89752,120.024481,103.995944,19205.48313,0,546.869139,0,106.979208,393.697016,218.72144,69.09448,65.398382
65740,18046.47024,18758.65071,137.421327,46.510567,164.836476,49.004498,306.732802,68.05008,32.889549,46.293294,1785.510764,122.299434,98.766892,21521.36018,0,548.098507,0,177.5634,393.581442,216.99664,72.0454,65.27331
67663,18008.58782,18775.02732,136.292113,47.159911,168.910989,46.957111,276.670076,288.467013,33.23197,50.721258,1257.825903,126.771884,92.491918,23471.22447,0,548.161121,5.011776,221.028192,394.647019,216.74128,95.922176,65.368544
70149,18008.74127,18965.18112,137.014336,47.927799,157.969333,47.859686,250.724968,885.763843,33.183243,84.114228,557.727756,127.426992,80.343154,25722.35023,0,547.917404,38.03632,222.946752,401.30982,217.4396,99.445696,65.311503
69859,18007.98671,19005.40135,136.538674,47.851273,114.948959,47.761515,264.695717,679.603425,33.114486,101.94628,596.017144,126.420838,60.013117,26186.89085,0,548.741052,70.384272,189.940128,401.838705,217.12768,94.332336,64.906043
69745,18007.50651,18926.86952,137.369919,47.443825,90.21901,55.253443,271.959098,715.014095,33.133018,99.29888,757.881164,128.148577,134.603382,26130.87928,0,551.007426,70.206304,106.559208,394.392877,217.08008,103.116944,64.83103
68274,18043.27472,18770.89981,137.059342,46.472364,103.425414,62.386549,301.061613,910.596099,33.049083,106.96995,877.675414,134.507001,152.788237,24406.05892,0,552.982526,70.194768,24.725232,397.146703,215.04672,104.271384,64.815842
66622,18050.48625,18752.33301,136.839552,47.804753,77.613463,66.670111,218.022689,767.619443,32.772776,112.949132,754.273665,135.865321,116.63259,22945.36412,0,555.989196,70.196224,0,400.349751,216.9888,104.417152,65.071118
64915,18079.85118,18785.02042,136.738483,47.924081,90.927042,70.425414,96.03926,568.437552,32.768526,98.30434,463.377063,134.371813,78.90152,21700.3473,0,556.605951,70.202272,0,400.179523,215.54456,104.507648,65.451964
63216,18091.11628,18738.51195,137.184659,48.038701,81.369718,69.587579,55.085849,724.776674,32.497176,99.788658,204.996013,134.533396,91.176154,20222.58669,0,558.499367,70.201152,0,403.772805,214.17648,104.487544,65.51706
62796,18093.02395,18822.28837,136.592409,46.758027,69.061119,69.069458,41.200743,965.232185,32.477656,98.389798,56.646605,135.04676,86.640891,19726.79205,0,558.914902,60.508672,0,404.827178,212.94952,104.431824,65.541723
59005,18093.34453,18680.09719,136.605406,47.433451,68.835761,66.067626,71.877299,2.0565,32.536979,97.432094,8.310277,134.600088,73.719297,17284.59774,0,558.995906,0,0,405.964415,214.0824,104.369888,65.641052
56764,18093.68196,18769.16554,137.399212,47.340901,69.274432,59.15288,74.839752,0,32.567024,90.380796,3.771002,133.04652,78.074738,15550.7608,0,559.085943,0,52.253376,406.036142,214.52144,104.360704,65.607325
55760,18094.03147,18755.68896,137.24305,47.249605,69.29803,53.831254,75.65359,0,32.572542,68.637168,2.297175,130.98501,68.006783,15160.94542,0,559.190605,0,150.514896,405.344068,213.8192,104.325424,65.633298
55418,18095.29581,18735.68418,137.92667,47.505734,69.651687,51.195703,81.465185,0,32.612437,69.294546,1.759232,131.422689,52.22698,15006.26411,0,559.788046,0,208.448688,404.127667,213.52352,104.313888,65.633364
55940,18094.83375,18727.06612,137.968184,47.647213,69.975168,50.356031,71.183123,0,32.602992,69.37213,1.220795,133.897373,37.166384,15495.6295,0,560.296749,0,221.378976,403.633772,212.9512,104.3168,65.726359
57614,18095.13891,18730.62665,138.193212,47.74869,69.130436,50.937179,48.129963,0,32.600672,70.425204,1.055968,130.441687,44.181866,17160.3873,0,558.918605,0,193.208904,404.849442,213.38184,104.310976,65.727168
60575,18095.07088,18829.35271,137.734814,47.516901,69.51473,55.976846,48.069844,0,32.537237,72.379718,0.473283,128.93204,38.476105,20165.24629,0,557.115227,0,113.624784,402.304722,213.17744,104.356,64.42207
64179,18095.46123,18876.25741,135.376481,46.958683,69.585307,60.809864,66.028034,0.163404,32.495642,70.633328,163.588982,123.534,42.69643,23197.20357,0,553.905592,0,26.953752,401.848425,213.54256,104.34116,63.761155
67542,18093.35875,18865.90531,134.880644,47.052328,111.435745,64.839397,363.553018,504.833255,31.873763,53.20376,840.214015,123.438539,53.760056,24438.3887,0,553.89834,0,0,404.519062,215.47848,104.289864,63.654545
66282,18095.3979,18684.47951,134.377629,48.318206,187.014894,67.085509,378.170285,831.196317,31.799995,31.827084,1768.669708,122.073525,56.051658,22337.9589,0,553.860221,0,0,405.108486,224.99288,100.495864,63.661539
64751,18095.36753,18712.33753,132.790405,48.285437,189.15997,63.58772,380.656769,836.960571,32.136549,26.311194,1682.964852,119.234391,26.094345,20186.74153,0,553.222568,0,0,405.687632,230.85272,95.882528,63.472641
62721,18095.04041,18613.10357,135.850786,48.506378,188.718151,61.603938,348.03916,850.334069,32.461608,26.536062,1797.988112,126.798781,24.403994,18302.57099,0,552.761142,0,0,404.330001,231.60144,104.096496,63.697615
59936,18071.56176,18573.20808,137.50319,47.378781,159.666127,60.054188,149.367277,0,32.328542,39.325182,1798.861457,123.113823,23.546652,17661.33075,0,552.117256,0,0,405.435772,232.5736,105.271656,63.695713
63479,18022.33051,18734.66896,138.327647,47.09974,131.334657,54.787939,210.474049,495.386786,32.394526,49.4155,1607.847711,122.459841,29.39664,19498.18615,0,552.242676,0,52.46976,404.391983,232.96448,103.95896,63.637167
65797,18022.02369,19020.05233,136.41646,47.624354,147.456549,47.36997,219.888196,989.90252,32.680885,54.260592,1259.604806,116.663528,36.512448,21005.6032,0,553.411679,9.787344,149.448264,402.714595,232.9992,106.106112,63.575441
67411,18013.71003,20325.03984,136.251375,47.375182,139.136313,45.069568,245.374742,589.912002,32.820262,73.75005,780.804124,124.694547,49.418119,21794.08591,0,553.559225,45.263904,218.02536,400.985556,232.64696,106.002064,63.539913
68742,18011.67033,20374.7699,137.147801,48.909303,123.304282,48.504303,242.791785,611.777545,32.527666,78.260666,414.504644,131.480943,55.382788,23488.78512,0,553.872804,65.573088,225.10572,398.748224,233.17728,104.055,63.477047
68091,18005.28341,20130.6339,137.31696,48.68,99.585631,50.041966,225.904506,572.665132,32.308488,78.799606,622.527582,134.884361,45.48276,23484.09517,0,555.322223,80.523632,222.758424,398.308595,235.12664,104.025936,63.522872
67691,18006.09459,20265.12247,136.877962,49.365058,106.704023,51.035732,257.350977,625.057945,32.039035,68.257088,810.063273,135.835313,93.868846,22790.43627,0,559.958553,108.292128,190.361304,408.323644,235.42064,97.245232,64.097789
66420,18040.98161,20191.74541,136.097735,47.790926,72.820891,55.288877,270.475514,726.605218,31.000526,47.140996,802.784929,136.317692,118.632175,21284.7985,0,563.853747,154.102032,103.439616,419.409223,234.82256,83.771184,64.935221
65200,18071.78067,19754.015,136.952842,47.654746,69.203274,61.046957,238.818665,1183.551425,30.235099,47.926684,484.17434,136.070217,113.406531,20302.27779,0,565.036069,94.236128,20.775216,418.55995,234.53976,92.236928,65.24114
63552,18087.7629,18584.43975,136.334984,47.501805,67.677083,65.619725,92.309724,947.463693,30.657994,50.599386,289.786005,136.299685,107.057853,20399.61934,0,565.235164,80.54144,0,420.996554,234.4496,94.368232,65.38873
62159,18096.95136,18522.86741,136.284741,48.799303,62.992467,64.717205,48.430109,822.754092,30.654838,66.12687,125.234113,135.216025,85.153074,19378.61754,0,563.660868,80.24296,0,424.228285,232.86032,94.449824,65.479733
62176,18098.50604,18701.12976,136.519275,49.502958,62.984768,64.513913,45.90235,1075.171785,30.675376,69.406022,30.670293,135.651913,96.550125,19162.92082,0,563.432499,59.156272,0,424.309694,232.876,94.387776,65.56874
58423,18100.44946,18477.70395,136.572234,48.521434,63.011075,65.574293,38.209191,460.340452,30.65539,71.531562,9.089954,137.303994,107.732744,16466.13864,0,563.925396,0,0,425.090506,233.57376,94.373384,65.449589
56190,18100.88456,18458.45069,137.176124,47.02433,63.723605,62.364314,38.208486,114.7804,30.66644,71.660654,2.705571,136.303956,107.004677,14675.61257,0,563.876819,0,0.301896,425.51821,233.47072,94.325056,65.351133
54948,18101.51244,18363.06805,136.362919,46.311809,63.830989,56.914017,38.191509,0,30.680928,66.972952,1.697161,131.785624,100.139048,13572.85184,0,563.437642,0,96.602352,425.022706,233.65664,94.421936,65.092873
54440,18102.89912,18248.02945,137.27661,46.887842,63.928521,52.786899,38.172007,0,30.673539,61.01012,1.026058,132.935538,102.245059,13247.98907,0,563.329164,0,176.229312,427.494025,232.8844,94.5826,64.955655
54675,18102.34914,18371.29551,137.779626,46.883577,64.649778,50.609066,38.174759,0,30.672803,61.797528,0.708056,139.183301,117.47656,13746.63986,0,563.403777,0,220.36896,426.316628,234.73744,94.581144,65.057383
55590,18104.09292,18688.49131,137.046927,46.916018,64.895019,50.07402,38.231033,0,30.662525,66.83914,0.596072,139.787457,167.301782,14554.53658,0,563.180547,0,220.140648,423.787896,233.69304,94.475192,65.010998
56962,18107.18544,19081.17238,137.321422,46.898661,65.403172,52.498934,55.458633,0.0837,30.675771,51.879396,0.086001,139.10498,198.535472,15405.48477,0,563.30553,0,175.158648,421.994103,233.66448,88.062128,64.884922
57345,18104.37666,19246.9043,136.98582,46.241415,66.672961,58.951724,82.296044,0,30.619536,46.745112,122.442995,134.787409,234.708941,15509.83408,0,563.336617,0,85.074696,421.197483,232.94824,93.609432,64.997471
56465,18103.98993,19003.39806,136.5346,46.269577,66.218042,62.957334,372.16225,0.06696,29.623574,45.072318,954.427675,132.422784,224.987246,14058.14839,0,563.339629,0,9.194472,424.474873,233.46064,93.593136,64.804128
54147,18101.05706,18502.50579,135.334386,45.97617,65.118257,65.547609,406.320376,0,29.134522,34.558722,2037.408727,134.33154,219.462492,11629.87755,0,563.245166,0,0,423.34864,232.69344,93.568888,65.237376
53147,18100.0994,18147.41067,135.755149,46.270702,66.149826,65.971712,410.357455,0.049555,29.06365,34.298742,1896.160972,133.642563,218.114994,10379.60795,0,563.224308,0,0,424.179221,231.53592,93.833096,65.301858
51611,18098.06123,18065.19888,136.594349,46.169227,67.73228,65.948128,343.655917,0,30.040462,35.116812,2102.283507,135.209959,215.953595,9596.870624,0,563.00639,0,0,424.171401,233.03392,95.777248,65.267668
50068,18097.63638,17663.61138,136.051178,46.713288,68.346715,62.200441,238.554868,0.039518,31.042578,34.632198,2085.737669,134.234082,195.182,9319.29818,0,563.002552,0,0,423.128684,234.2508,92.512504,65.077317
51495,18096.34066,17683.89033,136.042254,45.663444,68.047326,59.133691,305.439836,0.188959,31.515226,40.781136,1977.033329,136.136935,217.963611,9466.413675,0,562.68331,0,1.576344,424.81395,235.61664,88.198264,65.104862
52910,18097.99703,17801.48248,137.243632,46.834974,75.808733,52.454725,292.294382,0,31.762186,43.791348,1770.988103,137.902632,207.35066,10301.33044,0,562.713373,0,97.276536,427.859547,234.49384,100.49816,65.130718
54664,18095.43547,17745.23796,136.066503,46.185567,69.887064,46.735413,239.408476,0,31.737146,71.85297,1362.595202,135.543716,240.549783,12247.0598,0,562.751455,0,186.453288,427.388321,235.92408,78.272992,65.136969
57069,18092.87006,18001.19264,137.13655,46.926632,81.640437,43.90491,228.767195,69.812033,31.73005,93.46933,566.77058,136.550237,264.619797,14584.97549,0,563.220773,0,225.668688,425.256097,235.4884,69.368488,65.089426
58507,18093.88941,18054.77662,137.224233,46.632761,82.429876,43.266776,223.55672,286.313859,31.73297,92.852682,622.936918,134.978115,252.507954,16182.38229,0,561.897335,0,224.936544,413.872712,235.97392,90.87568,65.10859
59455,18097.63862,17599.45551,136.805797,46.249616,70.638934,51.028215,237.115412,988.704025,31.529739,92.598862,812.363483,135.784877,283.069235,16752.58664,0,561.916218,0,222.316416,410.603711,235.3008,94.07132,63.770395
59053,18097.94937,17327.60081,137.105318,46.121884,72.399721,53.343211,237.119854,1218.762119,31.14377,84.973574,960.217114,133.072119,313.007013,16240.00872,0,562.67813,0,187.55016,415.78944,235.09808,94.038224,65.079663
58715,18095.4339,17006.58693,136.201326,46.303502,69.880347,57.579539,137.663822,1238.180688,31.006101,84.67604,862.365236,134.886526,317.920837,16300.69967,0,562.920851,0,90.201048,424.088342,236.28416,94.0212,65.188562
58106,18095.21757,16627.26464,136.333627,47.951401,70.103606,61.618971,73.835304,280.416762,31.668773,66.624212,556.685821,135.36958,259.004528,17239.03898,0,562.892144,0,11.689776,426.190266,235.76448,93.99964,65.313639
57425,18096.22288,16402.41935,136.503756,47.706017,70.619751,65.799464,50.914461,0,31.873533,35.930442,210.563781,134.548537,227.240576,17553.07602,0,562.910714,0,0,428.330729,233.58496,93.901584,65.330832
57399,18096.93395,16329.45531,136.458168,47.180529,69.000229,63.157279,38.183676,446.800967,32.022574,40.773246,55.696212,137.509814,199.537266,17475.45026,0,562.968372,0,0,427.973117,233.01992,93.86832,65.41131
54097,18099.12112,16282.06175,136.279503,47.8493,68.240322,63.582661,38.194496,71.923212,32.391538,39.333234,12.672373,136.394363,174.497153,14896.87725,0,562.941599,0,0,428.776894,234.20768,93.853816,65.408702
51842,18099.59001,16125.15956,137.25663,47.736494,66.949821,64.037603,38.191798,0,32.388704,32.677098,4.40971,140.009278,180.975805,13633.70086,0,562.960387,0,0,428.693613,233.8028,93.83808,65.423484
50488,18099.15066,15803.89835,137.102214,46.908934,67.684963,58.782377,38.200652,0,32.38864,31.3026,1.929425,141.234155,191.832681,13404.03764,0,562.922352,0,6.75948,428.820245,232.6072,93.777992,65.513255
50175,18104.08953,15497.00846,136.926265,46.933216,68.435617,53.626223,38.190031,0,32.389485,31.712388,1.176695,141.809051,171.443422,13620.18602,0,562.975024,0,120.502032,429.515724,232.10264,93.771272,65.181374
50436,18105.64787,15391.27505,136.891735,46.75613,69.150289,49.956296,38.185483,0.06552,32.395683,33.745728,0.779984,137.716445,165.231995,13824.36064,0,562.922213,0,189.66276,430.066804,233.85712,93.77956,65.030267
51316,18106.38464,15412.05787,137.011815,46.333226,68.890683,48.346112,38.20172,0.132586,32.39899,34.058046,0.804324,140.426369,168.10143,13583.42691,0,562.959323,0,220.315536,427.316573,233.28704,93.716224,65.077264
52250,18111.14955,15339.69212,137.80562,46.977785,69.213081,49.34264,38.142503,262.043316,32.407205,51.72307,0.51192,141.355402,195.109808,13630.69944,0,563.104872,0,204.65424,427.776794,231.62776,93.697408,65.068283
51933,18111.06794,15217.0004,136.750316,46.221118,70.800982,50.616695,79.536711,388.626317,32.402054,57.938686,158.108142,135.846597,228.504881,13292.40274,0,563.213325,0,137.53656,429.172018,230.63768,94.090248,64.944647
49792,18110.61302,15014.58577,135.868051,47.29145,70.214459,55.231943,363.880498,8.242299,32.026403,56.630802,1057.552918,139.635808,287.765785,11482.45852,0,563.108841,0,48.323352,429.791855,232.9264,94.295824,65.031951
47613,18106.66973,14806.7572,137.377291,47.878705,69.46529,59.829641,310.282027,0.092523,31.998,54.385972,2131.08444,140.742769,273.637799,9906.232984,0,563.003236,0,0.418992,429.542998,233.6096,81.007472,65.035639
47509,18103.70146,14846.55957,137.819006,46.024237,68.663424,59.25438,197.974635,0.06408,32.638283,52.006236,1932.959192,138.375456,283.320996,8990.979365,0,562.470774,0,0,431.622604,232.806,66.580528,65.375007
46301,18103.0323,14841.04541,162.532323,45.984494,66.907,59.666368,191.584978,0,32.869822,52.36142,2120.693446,136.05262,279.921438,8109.225914,0,560.443249,0,0,432.3139,233.72328,66.545136,65.288933
46092,18099.63177,14935.26902,175.506353,46.943969,64.371988,59.2788,77.694936,0.036695,33.67117,52.023064,2157.209358,135.449378,263.710042,7960.371206,0,560.478307,0,0,431.46684,235.07344,66.5238,65.036305
47173,18097.79693,15009.85124,178.30349,47.316125,63.354856,62.525381,137.57598,0.081,33.878104,51.836096,2016.076306,135.714667,273.323997,8284.488336,0,560.417765,0,0,432.357543,235.16752,66.76152,65.060608
49259,18098.37371,15260.80761,194.585821,47.864148,63.606068,59.16585,157.377933,171.646792,33.742154,55.760768,1627.456828,132.794876,266.370132,9116.249693,0,560.466323,0,23.24616,432.72124,234.8584,68.849536,65.829592
51897,18095.09693,16071.89018,210.523626,47.803865,65.25232,52.787472,305.360446,140.225891,33.566754,59.249436,979.686621,135.818231,251.671691,11006.83441,0,560.161515,0,126.099792,433.629952,234.0016,92.65228,66.446714
54296,18096.73712,17184.83891,220.239793,47.387028,65.399713,48.470575,337.104418,0,33.451822,58.972692,447.010827,134.936361,267.974827,13546.09279,0,560.422237,0,207.932928,433.942775,235.94368,104.23644,66.530286
56862,18098.37588,18240.90471,241.771291,46.931335,64.778396,45.510223,384.572998,0.190028,33.441733,75.31806,622.250741,137.169848,256.706694,15186.85722,0,560.239954,0,225.382584,430.236697,235.6704,104.132952,66.938283
58370,18101.96271,18603.01344,251.018973,48.048998,64.575304,45.623709,403.714683,0,33.405387,84.335276,819.432017,137.09948,342.087045,15637.44596,0,559.879094,0,223.524672,429.538521,234.80688,97.86,66.81287
58102,18102.61406,18694.91307,252.610077,48.038173,64.702409,46.496476,402.169736,0,33.412669,68.352722,963.692638,138.465576,385.234043,14725.53337,0,559.407668,0,220.35804,433.08021,234.45072,94.14608,66.957154
57690,18103.79652,18763.69109,258.653438,48.126176,59.382797,49.399588,312.453268,289.060435,33.417784,58.85564,853.774603,140.774949,482.110885,14003.97662,0,559.007312,0,157.893792,429.740784,235.67656,94.41516,67.042625
57150,18102.89555,18674.66312,263.871954,46.104732,59.880848,54.807246,181.991827,944.736613,33.454075,33.430988,507.103378,140.31221,512.104276,13138.70978,0,559.000509,0,64.370544,431.16241,234.51288,93.9148,66.619316
56511,18099.96718,18987.62877,269.540721,46.488797,60.606285,58.981745,50.6962,1265.028467,33.686181,35.539272,186.579226,139.670628,441.911033,12445.54898,0,559.695577,0,3.384528,432.642969,233.22264,93.877952,66.770887
55490,18099.90615,18849.71663,275.912701,46.494548,60.5925,62.617455,38.186977,1548.285175,33.68932,39.623334,41.433984,139.050523,430.240973,11670.11943,0,560.60633,0,0,433.778423,233.3828,93.867368,66.820379
52438,18100.77474,18667.64341,277.349,46.393813,60.898567,63.366271,38.253153,639.592986,33.929536,36.12948,11.150847,134.720797,486.884788,9779.947665,0,561.218329,0,0,434.748986,234.99616,93.895088,66.916637
50604,18100.32154,18684.01816,277.427566,46.459368,60.936204,62.904696,38.245598,0,33.954446,34.679712,3.255158,132.785752,558.451605,9602.752918,0,561.344662,0,0,433.201956,234.6932,93.812208,66.615724
49671,18100.73857,18606.97252,278.433984,46.052758,60.923479,58.34174,38.242831,0,33.968845,34.529028,2.120423,131.27293,598.78201,9338.135756,0,561.838274,0,0,433.455222,235.20616,93.850624,66.565475
49532,18106.83719,18503.56156,278.546887,45.527217,59.795607,53.820235,38.229286,0,33.93448,33.772044,1.619692,128.196122,669.037869,9177.873106,0,562.165807,0,45.894912,436.606753,234.8808,93.826824,67.143497
50233,18107.21638,18574.10237,278.884622,46.565282,59.540987,50.017224,38.227089,0,33.937026,32.168202,1.017212,126.0257,708.177031,9557.248738,0,562.515203,0,137.873736,435.180944,234.28048,93.84032,67.175453
52270,18106.99924,18942.40032,278.270839,46.067439,59.201807,47.210387,38.245325,0,33.955968,32.395236,0.777872,127.246068,748.880247,11052.87833,0,562.91584,0,195.029856,432.255177,234.25808,93.789304,67.102761
55927,18108.22848,19168.88921,278.155028,45.765935,58.49418,45.431409,38.232722,0.166459,33.980221,33.82104,0.097902,126.872011,806.182417,13951.95005,0,562.744067,0,204.200976,431.114012,230.52176,96.363568,66.851996
